transaction_id,amount,distance_from_home,merchant_category,transaction_hour,weekend_transaction,high_risk_merchant,card_present,device,country,currency,is_fraud
TX_b2ce462d,1589.56,1,Education,21,False,False,False,Safari,UK,GBP,True
TX_951b74de,533.1,0,Entertainment,14,False,True,False,Edge,Singapore,SGD,False
TX_df2caa1d,78.72,0,Grocery,10,True,False,False,Edge,Germany,EUR,False
TX_0859b609,1328.85,1,Grocery,12,False,False,True,NFC Payment,Nigeria,NGN,True
TX_4b258f8d,159561.63,0,Healthcare,7,True,False,False,Chrome,Nigeria,NGN,False
TX_0e056c9b,424.85,1,Healthcare,22,True,False,False,Chrome,France,EUR,False
TX_af165480,9838.98,1,Healthcare,13,False,False,False,Firefox,Russia,RUB,False
TX_04b6e748,88.88,1,Retail,4,False,False,False,iOS App,Nigeria,NGN,True
TX_152fc640,322.42,0,Grocery,19,True,False,False,Firefox,Canada,CAD,False
TX_df6a7837,4203.78,0,Grocery,7,False,False,False,Firefox,Mexico,MXN,False
TX_b35c3239,53754.75,0,Retail,11,True,False,False,Edge,Japan,JPY,False
TX_050575b1,53838.93,0,Gas,5,False,False,False,Safari,Japan,JPY,False
TX_13beb926,132.24,1,Grocery,4,False,False,False,Firefox,Germany,EUR,False
TX_35586cb8,5414.35,0,Retail,22,False,False,False,Chrome,Mexico,MXN,False
TX_aae97e0e,430.02,1,Entertainment,21,True,True,False,Firefox,Singapore,SGD,False
TX_7b58eb94,253.44,1,Gas,7,False,False,False,Android App,France,EUR,False
TX_e6b72523,504.81,0,Education,7,False,False,False,Edge,Singapore,SGD,False
TX_f6044bb5,32633.7,0,Entertainment,17,False,True,False,Safari,Nigeria,NGN,False
TX_058f1d97,6973.68,0,Gas,19,True,False,False,Chrome,Mexico,MXN,False
TX_8739024d,300.21,0,Education,1,True,False,False,Safari,France,EUR,False
TX_bd9d4178,467.08,0,Healthcare,18,True,False,False,iOS App,UK,GBP,False
TX_19e3dc73,692.4,0,Retail,23,False,False,False,Edge,Germany,EUR,False
TX_2af4e155,175076.39,1,Retail,3,False,False,True,Magnetic Stripe,Russia,RUB,True
TX_e37b2847,471.58,0,Healthcare,15,False,False,False,Edge,Canada,CAD,False
TX_3ea53d10,641.05,0,Entertainment,7,False,True,False,Edge,USA,USD,False
TX_3ba04e82,114.51,1,Retail,1,True,False,False,Safari,Russia,RUB,True
TX_9e663279,1667.05,0,Gas,12,False,False,False,Safari,Germany,EUR,False
TX_530e3091,142154.34,0,Grocery,19,False,False,False,Firefox,Nigeria,NGN,False
TX_5b07a7fa,901.71,1,Healthcare,3,True,False,False,iOS App,Nigeria,NGN,True
TX_94de3c5b,470.69,0,Restaurant,9,False,False,False,Android App,Germany,EUR,False
TX_f76fd1bf,4547.5,1,Restaurant,23,False,False,False,iOS App,Russia,RUB,True
TX_25343094,364.84,0,Restaurant,17,False,False,False,Android App,USA,USD,False
TX_a4b95fe0,143682.74,0,Grocery,10,False,False,False,Edge,Nigeria,NGN,False
TX_69d76e73,1887.13,1,Grocery,6,False,False,True,Magnetic Stripe,Brazil,BRL,True
TX_0e4a84c1,619.36,0,Gas,12,True,False,False,Chrome,Australia,AUD,False
TX_10a3fcaa,362.39,1,Entertainment,20,False,True,False,Edge,UK,GBP,False
TX_0e6c1ec2,355935.35,1,Travel,23,True,True,True,NFC Payment,Russia,RUB,True
TX_95b917a5,6993.87,0,Grocery,17,False,False,False,Edge,Mexico,MXN,False
TX_96256c1a,10950.2,1,Travel,16,True,True,False,Chrome,Mexico,MXN,False
TX_090d9a23,2079.04,0,Gas,21,False,False,False,Chrome,Brazil,BRL,False
TX_966b6e86,577.54,0,Gas,12,False,False,False,Safari,Singapore,SGD,False
TX_970b0507,1254.02,1,Travel,16,False,True,False,Firefox,Australia,AUD,False
TX_344549a5,4799.05,0,Gas,18,False,False,False,Safari,Mexico,MXN,False
TX_6855d103,936.79,0,Travel,7,False,True,False,Chrome,UK,GBP,False
TX_c354c2ef,2606.9,0,Travel,8,False,True,False,Chrome,Australia,AUD,False
TX_18e906e9,527.42,1,Retail,18,True,False,False,Edge,Singapore,SGD,False
TX_cb9a6c51,12443.93,0,Restaurant,15,True,False,False,Firefox,Japan,JPY,False
TX_e3be7135,399.3,0,Healthcare,18,False,False,False,Android App,France,EUR,False
TX_159cf235,1190.78,0,Gas,16,False,False,False,Safari,Germany,EUR,False
TX_cd404ede,164039.06,1,Retail,7,False,False,True,NFC Payment,Russia,RUB,True
TX_523842c2,712918.56,1,Grocery,3,True,False,True,NFC Payment,Nigeria,NGN,True
TX_45b86f0e,309.69,0,Restaurant,13,False,False,False,Chrome,France,EUR,False
TX_35b77825,17.34,1,Healthcare,17,False,False,True,NFC Payment,Brazil,BRL,True
TX_1b72a2c8,64748.4,0,Retail,19,False,False,False,Firefox,Russia,RUB,False
TX_002ae4ab,13653.5,0,Travel,9,False,True,False,Firefox,Mexico,MXN,False
TX_9609833a,1702.31,0,Gas,8,False,False,False,Safari,Canada,CAD,False
TX_db4d18eb,1768.47,0,Retail,0,False,False,False,Firefox,Germany,EUR,False
TX_0e016222,103.03,1,Grocery,3,False,False,True,NFC Payment,Russia,RUB,True
TX_73693d83,451.95,0,Education,16,False,False,False,Safari,Canada,CAD,False
TX_7f64ec07,268.9,0,Restaurant,11,True,False,False,Safari,UK,GBP,False
TX_d9301ac8,668.77,0,Education,16,False,False,False,Chrome,Singapore,SGD,False
TX_a14767f4,16726.12,0,Retail,5,True,False,False,iOS App,Mexico,MXN,False
TX_33dc73c7,145629.56,0,Travel,10,True,True,False,Android App,Japan,JPY,False
TX_dbf64a0a,37641.59,1,Education,5,False,False,False,Edge,Russia,RUB,False
TX_4ef62a6d,1167.53,1,Travel,12,False,True,False,Android App,France,EUR,False
TX_3153f673,306.88,0,Healthcare,7,False,False,False,Firefox,Australia,AUD,False
TX_e72fcbc2,40367.48,1,Healthcare,7,False,False,True,Chip Reader,Mexico,MXN,True
TX_a0367a7b,349.33,0,Grocery,17,False,False,False,Chrome,Singapore,SGD,False
TX_0529cdc7,612.32,0,Education,17,False,False,False,iOS App,Australia,AUD,False
TX_5e8c77e9,3371.78,0,Healthcare,15,False,False,False,Edge,Brazil,BRL,False
TX_f14d4277,62558.27,0,Entertainment,15,False,True,False,Safari,Japan,JPY,False
TX_8f25ae7b,639.33,0,Retail,17,False,False,False,Firefox,France,EUR,False
TX_4dbf8c8d,4574.64,1,Healthcare,19,False,False,False,Android App,Brazil,BRL,False
TX_4a206bcb,1387.39,0,Grocery,9,True,False,False,Chrome,Singapore,SGD,False
TX_706a3328,307.85,0,Entertainment,4,False,True,False,Chrome,France,EUR,False
TX_98efb44a,1480.08,1,Education,2,False,False,True,NFC Payment,USA,USD,True
TX_44db63d3,5193.64,0,Entertainment,19,True,True,False,Android App,Mexico,MXN,False
TX_8c708b12,290.61,1,Travel,19,False,True,False,Edge,Australia,AUD,False
TX_7960dd29,25010.78,0,Gas,3,False,False,True,Magnetic Stripe,Mexico,MXN,True
TX_658960b4,271.85,0,Travel,8,False,True,False,Android App,UK,GBP,False
TX_3af58713,578.3,0,Healthcare,12,True,False,False,Android App,Germany,EUR,False
TX_0a09bb62,391.12,1,Entertainment,2,False,True,False,iOS App,Brazil,BRL,True
TX_d5b8bc2a,53598.88,1,Healthcare,5,False,False,False,Firefox,Japan,JPY,False
TX_0cdd1bf4,236.46,0,Entertainment,13,False,True,False,Android App,Singapore,SGD,False
TX_b340826f,1227.74,0,Travel,8,False,True,False,Chrome,Canada,CAD,False
TX_d1f24b13,37275.78,0,Education,22,False,False,False,iOS App,Japan,JPY,False
TX_8fbf0d96,381.75,0,Education,18,False,False,False,Android App,Germany,EUR,False
TX_407a077d,48.97,0,Restaurant,11,False,False,False,iOS App,Australia,AUD,False
TX_7a3f3364,38776.41,0,Grocery,18,True,False,False,Android App,Japan,JPY,False
TX_ef5521b2,275.79,1,Education,1,False,False,False,Edge,Germany,EUR,False
TX_fdd60def,510.82,0,Education,16,False,False,False,Android App,USA,USD,False
TX_f6dca279,47563.53,0,Gas,12,False,False,False,Firefox,Japan,JPY,False
TX_70e0dac7,30732.56,1,Restaurant,8,False,False,False,Firefox,Mexico,MXN,True
TX_babd6cc3,157490.62,1,Education,22,True,False,False,Edge,Nigeria,NGN,False
TX_2317429b,1341.2,1,Retail,0,True,False,True,Magnetic Stripe,Nigeria,NGN,True
TX_29b1c564,2.16,1,Gas,4,False,False,True,Chip Reader,Germany,EUR,True
TX_d3f0a138,47563.45,1,Education,12,False,False,True,NFC Payment,Mexico,MXN,True
TX_4aa9183b,254.65,0,Education,19,False,False,False,Safari,Canada,CAD,False
TX_f13093b7,373.59,0,Entertainment,22,True,True,False,Firefox,Brazil,BRL,False
TX_e1c5834a,1266.4,0,Healthcare,9,False,False,False,Chrome,USA,USD,False
TX_d0294570,969.74,0,Travel,20,False,True,False,Firefox,Australia,AUD,False
TX_bfe09090,571.01,1,Gas,6,True,False,False,Chrome,Singapore,SGD,False
TX_f1d6af87,354.69,0,Entertainment,10,False,True,False,iOS App,Australia,AUD,False
TX_471f0873,7430.66,1,Restaurant,10,False,False,False,Firefox,Mexico,MXN,True
TX_d8b55b41,131361.62,1,Education,6,True,False,True,NFC Payment,Russia,RUB,True
TX_497a886f,134.71,0,Grocery,5,False,False,False,Firefox,France,EUR,False
TX_09be2b71,1279.22,1,Grocery,18,False,False,False,Chrome,Brazil,BRL,False
TX_2a6aac53,13232.5,1,Education,14,False,False,True,Chip Reader,Mexico,MXN,True
TX_966ee854,804.29,0,Retail,20,True,False,False,Edge,USA,USD,False
TX_a1f16b64,704.13,0,Gas,23,True,False,False,Safari,France,EUR,False
TX_26dc4c90,8324.42,0,Retail,17,False,False,False,iOS App,Brazil,BRL,False
TX_310c5acf,793.56,0,Retail,22,False,False,False,iOS App,Australia,AUD,False
TX_fd996d7c,45393.36,0,Grocery,22,False,False,False,Firefox,Japan,JPY,False
TX_421b3009,45686.22,0,Grocery,19,True,False,False,Safari,Japan,JPY,False
TX_037bb1d7,300.92,0,Retail,15,False,False,False,Edge,UK,GBP,False
TX_dea38743,106741.94,0,Healthcare,14,False,False,False,Firefox,Nigeria,NGN,False
TX_9dbf3d53,176.26,0,Restaurant,18,True,False,False,Firefox,Australia,AUD,False
TX_0c25d752,33247.79,0,Healthcare,23,False,False,False,Android App,Russia,RUB,False
TX_405a8837,280.15,1,Restaurant,3,False,False,False,Chrome,Germany,EUR,False
TX_4c77389d,342352.34,1,Restaurant,3,False,False,True,Chip Reader,Nigeria,NGN,True
TX_fdf88dc4,10254.45,0,Healthcare,8,True,False,False,iOS App,Brazil,BRL,False
TX_fab17cd1,355.64,0,Healthcare,0,False,False,False,Firefox,Germany,EUR,False
TX_7ae44c7d,637079.42,1,Entertainment,15,True,True,False,Edge,Nigeria,NGN,False
TX_b77c8b75,258.61,0,Grocery,8,False,False,False,Firefox,Canada,CAD,False
TX_e4fbbeee,2.31,0,Gas,10,True,False,False,Firefox,Germany,EUR,True
TX_fbb66b3e,189.23,0,Gas,9,True,False,False,Firefox,Canada,CAD,False
TX_ea088331,728.51,0,Healthcare,8,False,False,False,Chrome,France,EUR,False
TX_a3862dac,124.82,0,Grocery,0,False,False,False,Edge,France,EUR,False
TX_8083611e,116.47,1,Retail,16,False,False,False,Edge,UK,GBP,False
TX_931bbbd1,20382.77,0,Retail,8,False,False,False,Safari,Russia,RUB,False
TX_26c53319,133435.04,0,Travel,9,True,True,False,Android App,Russia,RUB,False
TX_0a9af9a2,324.57,1,Entertainment,10,False,True,True,NFC Payment,Brazil,BRL,True
TX_6b7e1f44,370.33,0,Education,8,False,False,False,Edge,Canada,CAD,False
TX_83692471,68963.49,0,Retail,1,False,False,False,Firefox,Japan,JPY,False
TX_ae205fc8,600.78,1,Gas,19,False,False,False,Android App,Singapore,SGD,False
TX_ee8d0ffc,122.45,0,Entertainment,2,True,True,False,iOS App,USA,USD,False
TX_778387c3,343700.86,0,Entertainment,21,False,True,False,iOS App,Nigeria,NGN,False
TX_42a44a82,756722.96,0,Travel,23,False,True,False,Chrome,Nigeria,NGN,False
TX_a1558060,437.1,0,Healthcare,20,True,False,False,Safari,Canada,CAD,False
TX_a76f0980,122748.02,0,Grocery,7,False,False,False,Firefox,Nigeria,NGN,False
TX_4b90b90e,311.76,0,Healthcare,2,True,False,False,Edge,Australia,AUD,False
TX_5b6df79a,2159.06,0,Travel,15,True,True,False,Edge,France,EUR,False
TX_2b28033e,38988.67,0,Education,22,True,False,False,Firefox,Mexico,MXN,False
TX_04810260,113.04,0,Restaurant,18,False,False,False,iOS App,Singapore,SGD,False
TX_da08e7e1,4673.65,1,Grocery,15,False,False,False,Safari,Brazil,BRL,True
TX_335e93b8,3039.58,0,Retail,15,True,False,False,Android App,Brazil,BRL,False
TX_e6e4f7f0,1954.4,0,Healthcare,7,False,False,False,Safari,Brazil,BRL,False
TX_99d45a14,354.13,0,Grocery,12,False,False,False,iOS App,Australia,AUD,False
TX_50aca213,212785.19,0,Travel,8,False,True,False,Safari,Japan,JPY,False
TX_dcd69114,1347.43,0,Gas,9,False,False,False,Edge,USA,USD,False
TX_da870bc3,442.03,0,Education,21,False,False,False,Edge,Singapore,SGD,False
TX_59f834e2,489.07,0,Grocery,14,False,False,False,Android App,Australia,AUD,False
TX_686d17d6,198.15,0,Gas,19,False,False,False,iOS App,Germany,EUR,False
TX_cf5011c4,31103.54,0,Retail,22,False,False,False,Android App,Japan,JPY,False
TX_6f911b0e,524.37,0,Gas,23,True,False,False,Android App,Germany,EUR,False
TX_5ce4b8e4,360.63,0,Grocery,8,False,False,False,Chrome,France,EUR,False
TX_106c8857,905444.93,1,Restaurant,3,False,False,True,Chip Reader,Nigeria,NGN,True
TX_83cb3355,881.13,0,Healthcare,6,False,False,False,Chrome,Singapore,SGD,False
TX_dc3b4275,37064.03,0,Education,2,False,False,False,iOS App,Russia,RUB,False
TX_d7b9570d,57.77,1,Restaurant,16,False,False,False,Firefox,France,EUR,False
TX_a51d92b4,2925.36,0,Entertainment,21,False,True,False,Android App,Australia,AUD,False
TX_f533f79e,300.47,0,Retail,18,False,False,False,Chrome,UK,GBP,False
TX_e4f7e038,4.91,1,Restaurant,3,False,False,True,Magnetic Stripe,Australia,AUD,True
TX_3a5b5077,26887.54,1,Entertainment,3,False,True,True,NFC Payment,Mexico,MXN,True
TX_6b000a7b,24.39,1,Healthcare,14,True,False,False,Firefox,Mexico,MXN,True
TX_397c6f4b,384.41,1,Grocery,23,True,False,True,Magnetic Stripe,Nigeria,NGN,True
TX_219a9172,59754.07,1,Healthcare,11,True,False,False,Chrome,Japan,JPY,False
TX_5a27a726,608.25,0,Travel,7,False,True,False,Safari,Canada,CAD,False
TX_cfd008e6,283296.34,1,Restaurant,15,False,False,False,Firefox,Nigeria,NGN,False
TX_1ffef39b,403.6,0,Entertainment,16,False,True,False,Firefox,Canada,CAD,False
TX_bd9d4498,8126.67,0,Travel,19,False,True,False,Firefox,Brazil,BRL,False
TX_3d27f82e,9480.15,1,Restaurant,7,True,False,False,Chrome,Mexico,MXN,True
TX_a2f4633f,49752.75,1,Healthcare,12,True,False,False,Firefox,Japan,JPY,False
TX_b37bd87e,33845.79,0,Education,23,False,False,False,Chrome,Japan,JPY,False
TX_1b6e21a2,389.4,0,Gas,4,False,False,False,Edge,France,EUR,False
TX_30137751,542.28,0,Entertainment,11,True,True,False,Safari,USA,USD,False
TX_177d383d,252.07,1,Healthcare,8,False,False,False,Edge,Singapore,SGD,False
TX_5670130a,56666.24,0,Entertainment,2,False,True,False,Safari,Japan,JPY,False
TX_8feb403e,114793.41,1,Gas,7,True,False,True,Magnetic Stripe,Russia,RUB,True
TX_5bc4dd44,2205.76,1,Healthcare,20,True,False,False,Safari,Brazil,BRL,False
TX_e072ddd9,5466.28,1,Healthcare,14,True,False,False,Chrome,Brazil,BRL,True
TX_7803bd96,3916.91,0,Entertainment,16,True,True,False,Edge,Mexico,MXN,False
TX_5c60706c,26557.09,0,Gas,13,False,False,False,Safari,Russia,RUB,False
TX_c22628c4,51.66,1,Restaurant,8,False,False,False,Android App,UK,GBP,False
TX_01a0751d,40645.07,0,Education,7,False,False,False,Safari,Japan,JPY,False
TX_1809ab70,0.6,1,Healthcare,5,False,False,True,NFC Payment,USA,USD,True
TX_7b1710a9,167.51,0,Entertainment,23,False,True,False,Android App,Canada,CAD,False
TX_e24ee89b,68839.31,1,Healthcare,10,False,False,False,iOS App,Russia,RUB,True
TX_2d045e2b,36225.71,0,Gas,19,False,False,False,Safari,Mexico,MXN,False
TX_c2eba43a,50986.62,1,Gas,17,False,False,False,Firefox,Japan,JPY,False
TX_af324e9f,13104.6,0,Education,0,True,False,False,Safari,Japan,JPY,False
TX_2739242a,698.33,0,Travel,4,True,True,False,Android App,UK,GBP,False
TX_bdd67c38,2699.9,0,Healthcare,19,False,False,False,Safari,Brazil,BRL,False
TX_36f0fbd7,21179.25,1,Gas,2,False,False,True,NFC Payment,Mexico,MXN,True
TX_56bc9f96,5.15,1,Travel,16,True,True,False,iOS App,Australia,AUD,True
TX_36d67497,3016.46,1,Education,14,False,False,False,Edge,Mexico,MXN,False
TX_595d1ba2,455228.99,0,Healthcare,11,True,False,False,iOS App,Nigeria,NGN,False
TX_72dce6e8,299.14,0,Gas,14,False,False,False,Firefox,France,EUR,False
TX_0843f398,9450.11,0,Education,19,False,False,False,Chrome,Mexico,MXN,False
TX_268c5440,1269.2,0,Education,11,True,False,False,Chrome,Brazil,BRL,False
TX_348744e5,38328.96,1,Restaurant,4,False,False,False,iOS App,Mexico,MXN,True
TX_e797f833,451.12,0,Education,15,False,False,False,Chrome,Germany,EUR,False
TX_6a86b6df,429.25,0,Grocery,18,True,False,False,iOS App,Australia,AUD,False
TX_220cbb36,980191.38,1,Healthcare,8,True,False,False,Edge,Nigeria,NGN,True
TX_34344ba3,101.29,0,Gas,15,False,False,False,Edge,UK,GBP,False
TX_0504f15d,76170.15,0,Travel,18,False,True,False,Edge,Japan,JPY,False
TX_44cfadb0,59853.32,0,Entertainment,5,False,True,False,iOS App,Nigeria,NGN,False
TX_128f7dd0,249.3,0,Entertainment,20,False,True,False,Firefox,Singapore,SGD,False
TX_14a4dbd4,167622.55,1,Gas,4,True,False,False,Safari,Russia,RUB,True
TX_50da380d,87881.33,1,Gas,0,False,False,False,Android App,Russia,RUB,True
TX_87af926b,1638.62,1,Restaurant,10,False,False,False,Safari,Singapore,SGD,False
TX_dc164f52,1138.96,1,Entertainment,3,False,True,False,Firefox,Germany,EUR,True
TX_42fd68c1,2634.25,0,Education,18,True,False,False,Edge,Brazil,BRL,False
TX_45b42e2a,0.61,1,Gas,20,False,False,False,Edge,Brazil,BRL,True
TX_d94dd7a1,638.34,0,Gas,10,False,False,False,Firefox,France,EUR,False
TX_e5f4535c,27719.84,1,Healthcare,17,False,False,False,Chrome,Russia,RUB,False
TX_6cd1d553,457.59,0,Gas,14,False,False,False,Firefox,USA,USD,False
TX_b4328b32,259.84,0,Gas,11,True,False,False,Safari,Canada,CAD,False
TX_c96c7463,581.48,0,Retail,7,False,False,False,Chrome,UK,GBP,False
TX_175d9ee5,669725.7,1,Gas,8,False,False,True,Chip Reader,Nigeria,NGN,True
TX_377f7b5f,46646.79,0,Restaurant,6,True,False,False,Firefox,Japan,JPY,False
TX_adab7720,2210.96,1,Education,18,False,False,False,Firefox,Brazil,BRL,False
TX_446c3cff,7955.3,1,Healthcare,10,False,False,True,Chip Reader,Brazil,BRL,True
TX_64bfdf7a,9555.65,0,Education,18,True,False,False,Safari,Mexico,MXN,False
TX_aa2c5902,974.31,0,Retail,1,False,False,False,Chrome,France,EUR,False
TX_32e67430,598.56,0,Retail,13,False,False,False,Firefox,Canada,CAD,False
TX_1230cebd,1405.36,0,Entertainment,10,False,True,False,Chrome,Australia,AUD,False
TX_ecab6e7b,313.21,0,Travel,22,False,True,False,Edge,France,EUR,False
TX_6bac3b8a,288.62,1,Grocery,5,False,False,False,Android App,UK,GBP,False
TX_ec55b3fa,81.85,1,Grocery,9,True,False,False,iOS App,Mexico,MXN,True
TX_4f37e689,43482.31,1,Grocery,17,False,False,True,Chip Reader,Russia,RUB,True
TX_49a7f9aa,1486.11,0,Travel,14,False,True,False,Chrome,Brazil,BRL,False
TX_3d5d1540,14084.74,0,Education,7,False,False,False,Edge,Japan,JPY,False
TX_937764c7,3126.84,1,Grocery,16,False,False,False,Firefox,Brazil,BRL,True
TX_ecf48e8f,1341933.96,1,Retail,5,False,False,False,iOS App,Nigeria,NGN,True
TX_a4b7b158,700.87,0,Retail,17,False,False,False,Chrome,Canada,CAD,False
TX_0c9dfd7a,419.56,0,Healthcare,16,False,False,False,Safari,France,EUR,False
TX_eaf8c77c,564.22,0,Entertainment,23,False,True,False,Chrome,Canada,CAD,False
TX_bdb24a08,270.94,0,Gas,9,False,False,False,Safari,Canada,CAD,False
TX_ca3e3a0d,55160.12,1,Retail,1,False,False,True,Chip Reader,Russia,RUB,True
TX_dd70e2a5,689.16,0,Retail,13,False,False,False,iOS App,France,EUR,False
TX_aba1cd0b,358.28,0,Education,22,False,False,False,Firefox,UK,GBP,False
TX_331fc499,173591.08,0,Gas,6,False,False,False,Chrome,Nigeria,NGN,False
TX_67451654,9.29,1,Education,11,False,False,True,Chip Reader,Brazil,BRL,True
TX_fddaea07,682.03,0,Restaurant,13,False,False,False,iOS App,Australia,AUD,False
TX_09e10d86,266.59,0,Education,8,True,False,False,Edge,France,EUR,False
TX_6fe27ce0,23377.4,1,Entertainment,14,False,True,False,Firefox,Japan,JPY,False
TX_67cc964f,444229.47,1,Healthcare,4,False,False,True,Chip Reader,Nigeria,NGN,True
TX_1c181fc2,126.76,0,Grocery,0,False,False,False,Edge,France,EUR,False
TX_6f271769,297.71,1,Gas,18,True,False,False,Safari,Canada,CAD,False
TX_b2e628ac,1350.19,0,Retail,2,False,False,False,Safari,USA,USD,False
TX_06eba9da,360.65,0,Entertainment,8,False,True,False,Edge,USA,USD,False
TX_dd84c733,328.54,1,Travel,18,False,True,False,Chrome,France,EUR,False
TX_44c29068,15811.58,1,Restaurant,21,False,False,False,Android App,Mexico,MXN,True
TX_0819a01d,7145.96,0,Grocery,0,False,False,False,iOS App,Brazil,BRL,False
TX_69d1dead,81753.26,0,Restaurant,4,False,False,True,Chip Reader,Nigeria,NGN,True
TX_801d7506,1497.13,1,Healthcare,7,False,False,False,Chrome,UK,GBP,True
TX_815f5801,74.79,1,Travel,8,False,True,True,Chip Reader,Nigeria,NGN,True
TX_08bab997,1563.71,1,Grocery,8,True,False,False,Edge,Germany,EUR,True
TX_22484249,1716.81,1,Travel,10,False,True,False,Firefox,Canada,CAD,False
TX_80450a5b,10879.36,0,Restaurant,9,False,False,False,Firefox,Mexico,MXN,False
TX_0efe051e,143013.92,0,Gas,4,False,False,False,Safari,Nigeria,NGN,False
TX_b458057c,1223.43,1,Grocery,2,False,False,False,Safari,Nigeria,NGN,True
TX_81bdb6d1,26367.29,1,Restaurant,1,True,False,False,iOS App,Mexico,MXN,True
TX_b22d87d5,8667.28,0,Retail,23,False,False,False,iOS App,Mexico,MXN,False
TX_6007b6f9,239.32,0,Grocery,7,False,False,False,iOS App,UK,GBP,False
TX_a267fd5a,197174.1,0,Gas,13,False,False,False,Safari,Nigeria,NGN,False
TX_fb79911e,529.29,1,Retail,8,False,False,False,iOS App,Canada,CAD,False
TX_6bfbe113,407.29,0,Healthcare,19,False,False,False,Safari,UK,GBP,False
TX_65555c3e,38479.9,0,Entertainment,23,False,True,False,Android App,Japan,JPY,False
TX_4ea83972,5235.52,1,Healthcare,19,False,False,False,Chrome,Brazil,BRL,True
TX_29ec09fe,5233.51,1,Travel,10,False,True,False,Safari,Brazil,BRL,False
TX_f0d29d6c,34252.8,0,Education,9,False,False,False,Edge,Russia,RUB,False
TX_6219d984,489.74,0,Education,21,True,False,False,Chrome,UK,GBP,False
TX_94253bc4,35888.54,0,Retail,16,False,False,False,Chrome,Russia,RUB,False
TX_03ea82ab,325.18,0,Education,16,False,False,False,Edge,USA,USD,False
TX_b3ccaa01,331.9,1,Travel,1,True,True,False,Chrome,Russia,RUB,True
TX_dee3634c,317.17,0,Grocery,10,False,False,False,Safari,USA,USD,False
TX_f6bf244e,407.1,1,Restaurant,5,True,False,False,iOS App,France,EUR,False
TX_468e2e30,278.82,0,Healthcare,20,False,False,False,Edge,France,EUR,False
TX_49fe517b,342.39,0,Retail,20,True,False,False,Android App,USA,USD,False
TX_a68c6ed4,6103.91,0,Travel,3,False,True,False,Safari,Brazil,BRL,False
TX_3fbf8b7a,136.18,0,Travel,16,False,True,False,iOS App,Singapore,SGD,False
TX_46acb267,6917.86,1,Travel,2,False,True,True,NFC Payment,USA,USD,True
TX_8323df28,455.12,0,Entertainment,9,False,True,False,iOS App,Australia,AUD,False
TX_3f831aed,606.88,0,Grocery,7,True,False,False,Edge,Singapore,SGD,False
TX_059f7081,7726.93,0,Restaurant,6,False,False,False,Edge,Mexico,MXN,False
TX_d6eef53f,145304.26,0,Entertainment,8,False,True,False,iOS App,Nigeria,NGN,False
TX_dd1af408,1419.28,0,Restaurant,19,False,False,False,Chrome,Australia,AUD,False
TX_b26e96e1,336.89,0,Retail,13,True,False,False,Chrome,France,EUR,False
TX_4060529a,311.75,0,Entertainment,22,True,True,False,iOS App,Brazil,BRL,False
TX_473169bf,2767.27,0,Healthcare,9,True,False,False,Firefox,Brazil,BRL,False
TX_2cfa9430,30738.09,0,Education,21,False,False,False,iOS App,Russia,RUB,False
TX_9dbec4a7,2301.04,0,Healthcare,15,True,False,False,iOS App,Brazil,BRL,False
TX_d412e399,1464.71,0,Travel,16,False,True,False,Chrome,Canada,CAD,False
TX_2ff8803d,2423.58,0,Education,8,False,False,False,Firefox,Singapore,SGD,False
TX_a9ea5984,198.54,0,Entertainment,18,False,True,False,Edge,Australia,AUD,False
TX_cae23855,36499.5,0,Retail,12,False,False,False,Firefox,Russia,RUB,False
TX_7c3191cd,434.74,1,Gas,19,True,False,False,iOS App,USA,USD,False
TX_862b988b,326.74,0,Healthcare,22,True,False,False,Firefox,Canada,CAD,False
TX_1668d6e0,757.31,1,Retail,9,False,False,False,Android App,France,EUR,False
TX_66058a27,437.74,0,Healthcare,8,False,False,False,iOS App,USA,USD,False
TX_f6383af7,239.14,0,Travel,7,False,True,False,Edge,Australia,AUD,False
TX_463e2ecb,298.58,0,Healthcare,15,False,False,False,iOS App,UK,GBP,False
TX_148ff4e4,66.47,0,Entertainment,5,False,True,False,Safari,Canada,CAD,False
TX_9ddd930d,6950.58,0,Grocery,12,False,False,False,Firefox,Russia,RUB,False
TX_59bbda41,128.42,0,Retail,17,False,False,False,Firefox,Germany,EUR,False
TX_a5a0c7a0,17127.09,1,Gas,8,False,False,False,Edge,Mexico,MXN,True
TX_8d8bca88,15235.44,0,Healthcare,16,False,False,False,Safari,Russia,RUB,False
TX_6e814a14,978.31,0,Retail,14,False,False,False,Android App,Singapore,SGD,False
TX_40146e34,1903.61,0,Restaurant,8,False,False,False,Edge,Canada,CAD,False
TX_18d46e35,2144.24,1,Grocery,2,False,False,True,Magnetic Stripe,Singapore,SGD,True
TX_edb12b6d,363.86,1,Grocery,21,False,False,False,Safari,Singapore,SGD,False
TX_5530b10f,1188.01,0,Healthcare,13,False,False,False,Android App,Germany,EUR,False
TX_c93a406c,326.99,1,Restaurant,7,False,False,False,iOS App,Germany,EUR,False
TX_cffc91b9,6114.86,0,Entertainment,16,False,True,False,Chrome,Brazil,BRL,False
TX_5d4abb19,140.55,0,Entertainment,7,False,True,False,iOS App,Canada,CAD,False
TX_ebc4c251,28859.19,0,Education,23,False,False,False,iOS App,Russia,RUB,False
