transaction_id,customer_id,amount,merchant_category,country,currency,card_present,device,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,is_fraud,amount_risk_tier,is_high_amount,long_distance_flag,late_night_txn,business_hours_txn,high_risk_combo,cnp_high_risk,is_mobile
TX_3493ee75,CUST_61287,5340.99,Travel,USA,USD,False,Safari,1,True,5,True,True,Very High,0,0,0,0,0,1,0
TX_fbe40b2d,CUST_71592,875.37,Retail,Canada,CAD,False,iOS App,0,False,19,False,False,High,0,0,0,0,0,0,0
TX_f3c890f7,CUST_36936,445.19,Healthcare,Canada,CAD,False,iOS App,0,False,17,True,False,Medium,0,0,0,1,0,0,0
TX_65e491ac,CUST_80555,625.24,Gas,Canada,CAD,False,Chrome,0,False,22,True,False,High,0,0,1,0,0,0,0
TX_10026c55,CUST_17729,5844.19,Gas,Brazil,BRL,True,Magnetic Stripe,1,False,1,False,True,Very High,0,0,1,0,0,0,0
TX_9430933f,CUST_79873,481.26,Healthcare,France,EUR,False,Safari,0,False,22,True,False,Medium,0,0,1,0,0,0,0
TX_4475fbc6,CUST_91895,178397.56,Travel,Nigeria,NGN,False,Edge,0,True,11,False,False,Very High,1,0,0,1,0,1,0
TX_2f3c52b8,CUST_39119,183.34,Gas,UK,GBP,False,Chrome,0,False,15,False,False,Low,0,0,0,1,0,0,0
TX_e5e73ec3,CUST_12255,303.5,Gas,Germany,EUR,False,Firefox,1,False,15,False,False,Medium,0,0,0,1,0,0,0
TX_4fbf1cbf,CUST_91472,122737.81,Travel,Nigeria,NGN,False,iOS App,0,True,11,True,False,Very High,1,0,0,1,0,1,0
TX_725b561b,CUST_92945,38898.72,Gas,Russia,RUB,False,Chrome,1,False,6,False,False,Very High,1,0,0,0,0,0,0
TX_4795ea3d,CUST_71237,193.74,Healthcare,USA,USD,False,Firefox,1,False,20,False,False,Low,0,0,0,0,0,0,0
TX_a50daeee,CUST_77563,332.37,Gas,Canada,CAD,False,Firefox,0,False,10,False,False,Medium,0,0,0,1,0,0,0
TX_aa1e3f55,CUST_60468,415.75,Travel,Canada,CAD,False,Safari,0,True,1,False,False,Medium,0,0,1,0,0,1,0
TX_31a38a15,CUST_93214,561.06,Healthcare,Singapore,SGD,False,Safari,1,False,19,True,False,High,0,0,0,0,0,0,0
TX_9baf5b7d,CUST_37665,2570.85,Travel,Brazil,BRL,False,Android App,0,True,23,False,False,Very High,0,0,1,0,0,1,1
TX_f5c112bf,CUST_32091,9136.76,Entertainment,Mexico,MXN,False,Firefox,1,True,13,False,False,Very High,0,0,0,1,0,1,0
TX_d5ad5c63,CUST_44084,603.27,Retail,Brazil,BRL,False,Chrome,0,False,8,False,False,High,0,0,0,0,0,0,0
TX_a2621612,CUST_16988,75194.25,Travel,Mexico,MXN,True,Chip Reader,1,True,13,False,True,Very High,1,0,0,1,0,0,0
TX_469bab3d,CUST_63131,82463.56,Education,Nigeria,NGN,False,Edge,0,False,14,False,False,Very High,1,0,0,1,0,0,0
TX_e3351636,CUST_12030,28923.96,Gas,Russia,RUB,False,Android App,1,False,18,False,False,Very High,1,0,0,0,0,0,1
TX_f06aafc3,CUST_82062,1670.86,Education,Germany,EUR,True,Magnetic Stripe,1,False,1,True,True,Very High,0,0,1,0,0,0,0
TX_1546d28a,CUST_10213,521.27,Retail,Singapore,SGD,False,Edge,0,False,12,False,False,High,0,0,0,1,0,0,0
TX_2b47dd8a,CUST_47756,465.23,Retail,Singapore,SGD,False,iOS App,0,False,11,False,False,Medium,0,0,0,1,0,0,0
TX_6c2a781d,CUST_46132,665.6,Entertainment,Germany,EUR,False,Safari,0,True,9,False,False,High,0,0,0,1,0,1,0
TX_45a7203b,CUST_97902,963.28,Travel,USA,USD,False,Android App,0,True,13,False,False,High,0,0,0,1,0,1,1
TX_6a17e553,CUST_82892,120052.31,Travel,Nigeria,NGN,False,Edge,0,True,12,False,False,Very High,1,0,0,1,0,1,0
TX_662e9a2e,CUST_54489,643.37,Entertainment,Singapore,SGD,False,Firefox,0,True,9,False,False,High,0,0,0,1,0,1,0
TX_d619bb7a,CUST_67030,14667.37,Healthcare,Russia,RUB,False,Android App,0,False,14,False,False,Very High,0,0,0,1,0,0,1
TX_0ce20564,CUST_87126,459.75,Grocery,Canada,CAD,False,Android App,0,False,5,False,False,Medium,0,0,0,0,0,0,1
TX_625a6a3f,CUST_52270,3503.16,Retail,Brazil,BRL,False,Firefox,0,False,12,False,False,Very High,0,0,0,1,0,0,0
TX_fe250f5b,CUST_40882,688.16,Education,Singapore,SGD,False,Edge,0,False,15,False,False,High,0,0,0,1,0,0,0
TX_4514606e,CUST_14357,788.34,Grocery,France,EUR,False,Chrome,0,False,7,True,False,High,0,0,0,0,0,0,0
TX_c556681e,CUST_85694,8124.8,Restaurant,Brazil,BRL,False,Firefox,0,False,14,False,False,Very High,0,0,0,1,0,0,0
TX_8029f8b3,CUST_51601,3882.63,Entertainment,Mexico,MXN,False,Safari,1,True,0,True,False,Very High,0,0,1,0,0,1,0
TX_c6123af5,CUST_84084,470.9,Retail,Canada,CAD,False,Safari,0,False,9,True,False,Medium,0,0,0,1,0,0,0
TX_25e90fed,CUST_70256,194.78,Travel,Australia,AUD,True,Magnetic Stripe,1,True,20,True,True,Low,0,0,0,0,0,0,0
TX_0f7ef975,CUST_93459,39.47,Healthcare,Mexico,MXN,False,Chrome,1,False,10,True,True,Very Low,0,0,0,1,0,0,0
TX_47ec404f,CUST_94617,1.27,Education,Brazil,BRL,True,NFC Payment,1,False,4,False,True,Very Low,0,0,1,0,0,0,0
TX_e6730b4e,CUST_80639,337745.45,Grocery,Nigeria,NGN,False,Firefox,1,False,1,True,True,Very High,1,0,1,0,0,0,0
TX_d11ffd13,CUST_69166,2489.76,Gas,Brazil,BRL,False,Android App,0,False,0,False,False,Very High,0,0,1,0,0,0,1
TX_36029ebe,CUST_74257,776.01,Grocery,UK,GBP,False,Chrome,0,False,9,False,False,High,0,0,0,1,0,0,0
TX_e65b13bc,CUST_20876,269605.31,Travel,Nigeria,NGN,False,iOS App,0,True,7,True,False,Very High,1,0,0,0,0,1,0
TX_28f25113,CUST_70180,1728.6,Healthcare,Australia,AUD,False,Chrome,0,False,12,True,False,Very High,0,0,0,1,0,0,0
TX_0ad5884e,CUST_36508,344.87,Healthcare,UK,GBP,False,Android App,0,False,13,False,False,Medium,0,0,0,1,0,0,1
TX_7b68f934,CUST_82551,11730.87,Retail,Mexico,MXN,False,Chrome,0,False,13,False,False,Very High,0,0,0,1,0,0,0
TX_08945133,CUST_21584,108.27,Travel,USA,USD,False,Edge,0,True,13,False,False,Low,0,0,0,1,0,1,0
TX_6dfedf42,CUST_47067,1217.3,Entertainment,Singapore,SGD,False,iOS App,0,True,21,False,False,Very High,0,0,0,0,0,1,0
TX_2e201aff,CUST_94482,19.72,Travel,Mexico,MXN,True,NFC Payment,1,True,1,False,True,Very Low,0,0,1,0,0,0,0
TX_637a046a,CUST_27692,1355.12,Retail,Nigeria,NGN,True,Magnetic Stripe,1,False,2,False,True,Very High,0,0,1,0,0,0,0
TX_4e69e5e0,CUST_55565,229.65,Healthcare,Canada,CAD,False,Chrome,0,False,9,False,False,Medium,0,0,0,1,0,0,0
TX_ff216591,CUST_76159,302.78,Healthcare,UK,GBP,False,Edge,1,False,21,True,False,Medium,0,0,0,0,0,0,0
TX_c7e63472,CUST_79705,810.47,Travel,USA,USD,False,Firefox,0,True,19,False,False,High,0,0,0,0,0,1,0
TX_7fc146f8,CUST_37061,273.88,Grocery,France,EUR,False,Firefox,0,False,6,False,False,Medium,0,0,0,0,0,0,0
TX_99b500e9,CUST_33558,484014.53,Entertainment,Nigeria,NGN,False,Edge,0,True,13,False,False,Very High,1,0,0,1,0,1,0
TX_22184c87,CUST_37878,279.12,Grocery,UK,GBP,False,Edge,0,False,13,True,False,Medium,0,0,0,1,0,0,0
TX_bd03319c,CUST_68298,18467.34,Retail,Mexico,MXN,False,iOS App,0,False,18,False,False,Very High,0,0,0,0,0,0,0
TX_dad9c89c,CUST_62222,378.29,Grocery,France,EUR,False,iOS App,1,False,12,False,False,Medium,0,0,0,1,0,0,0
TX_9c989b47,CUST_19570,963.53,Restaurant,Mexico,MXN,False,Safari,0,False,21,False,False,High,0,0,0,0,0,0,0
TX_61810972,CUST_64957,95972.89,Grocery,Russia,RUB,False,Android App,0,False,4,False,True,Very High,1,0,1,0,0,0,1
TX_52681c21,CUST_48581,633.17,Entertainment,Singapore,SGD,False,Safari,0,True,2,False,False,High,0,0,1,0,0,1,0
TX_74bc2466,CUST_90533,36432.14,Retail,Russia,RUB,False,Edge,0,False,13,False,False,Very High,1,0,0,1,0,0,0
TX_620f205a,CUST_10546,662.32,Restaurant,Australia,AUD,False,Chrome,0,False,8,False,False,High,0,0,0,0,0,0,0
TX_ab79f8c5,CUST_23866,1169.92,Healthcare,Nigeria,NGN,False,Firefox,1,False,2,False,True,Very High,0,0,1,0,0,0,0
TX_ffc2b22b,CUST_41930,10403.2,Entertainment,Mexico,MXN,False,iOS App,1,True,1,False,True,Very High,0,0,1,0,0,1,0
TX_165c8536,CUST_23264,44374.91,Healthcare,Japan,JPY,False,iOS App,1,False,13,True,False,Very High,1,0,0,1,0,0,0
TX_f6bd8ee7,CUST_40771,494.52,Gas,UK,GBP,False,Safari,0,False,21,True,False,Medium,0,0,0,0,0,0,0
TX_dd2a5508,CUST_13425,188.45,Restaurant,Canada,CAD,False,Android App,0,False,10,False,False,Low,0,0,0,1,0,0,1
TX_a63e9e65,CUST_24369,720.18,Gas,UK,GBP,False,Android App,0,False,0,False,False,High,0,0,1,0,0,0,1
TX_80fdd034,CUST_59789,264.24,Grocery,France,EUR,False,Android App,0,False,8,False,False,Medium,0,0,0,0,0,0,1
TX_5aaa53af,CUST_94031,24350.44,Gas,Russia,RUB,False,Edge,0,False,14,True,False,Very High,1,0,0,1,0,0,0
TX_0acc09d8,CUST_10953,1251.53,Education,Canada,CAD,True,Chip Reader,1,False,20,False,True,Very High,0,0,0,0,0,0,0
TX_735212d4,CUST_75069,41068.84,Education,Japan,JPY,False,Edge,0,False,19,False,False,Very High,1,0,0,0,0,0,0
TX_a6e70017,CUST_42686,541.03,Travel,France,EUR,False,Firefox,0,True,5,False,False,High,0,0,0,0,0,1,0
TX_1496dc64,CUST_16603,173946.47,Healthcare,Nigeria,NGN,False,Safari,0,False,7,False,False,Very High,1,0,0,0,0,0,0
TX_f4ca0069,CUST_32940,363.97,Healthcare,Singapore,SGD,False,Chrome,0,False,19,False,False,Medium,0,0,0,0,0,0,0
TX_eba654fd,CUST_10752,165.23,Restaurant,Brazil,BRL,False,Edge,0,False,11,False,False,Low,0,0,0,1,0,0,0
TX_2a71e83d,CUST_12766,292546.97,Retail,Nigeria,NGN,False,Edge,0,False,1,False,False,Very High,1,0,1,0,0,0,0
TX_e4ae68f6,CUST_27283,24.16,Grocery,Russia,RUB,False,Edge,1,False,22,False,True,Very Low,0,0,1,0,0,0,0
TX_b6c303c5,CUST_69777,98186.2,Gas,Nigeria,NGN,False,Android App,0,False,0,False,False,Very High,1,0,1,0,0,0,1
TX_ceb72912,CUST_78212,2988.55,Travel,Canada,CAD,False,Safari,0,True,14,False,False,Very High,0,0,0,1,0,1,0
TX_e530c0a2,CUST_29270,10302.93,Travel,Mexico,MXN,False,Edge,1,True,8,False,False,Very High,0,0,0,0,0,1,0
TX_1e1ede80,CUST_32940,362.06,Education,Singapore,SGD,False,Chrome,0,False,11,False,False,Medium,0,0,0,1,0,0,0
TX_46cc3edb,CUST_15168,15001.2,Grocery,Mexico,MXN,True,NFC Payment,1,False,22,False,True,Very High,0,0,1,0,0,0,0
TX_a55c7c27,CUST_41633,863.03,Travel,Australia,AUD,False,Firefox,0,True,17,True,False,High,0,0,0,1,0,1,0
TX_f825271f,CUST_70931,427.23,Education,Germany,EUR,False,Safari,0,False,6,False,False,Medium,0,0,0,0,0,0,0
TX_a310830d,CUST_92741,204.36,Restaurant,France,EUR,False,Edge,1,False,3,False,True,Medium,0,0,1,0,0,0,0
TX_68245097,CUST_40900,10540.85,Education,Brazil,BRL,True,Chip Reader,1,False,9,False,True,Very High,0,0,0,1,0,0,0
TX_ec753525,CUST_54811,348.43,Gas,USA,USD,False,Chrome,1,False,9,False,False,Medium,0,0,0,1,0,0,0
TX_f5327b04,CUST_44883,2369.99,Education,Brazil,BRL,False,iOS App,0,False,3,False,False,Very High,0,0,1,0,0,0,0
TX_0b33455c,CUST_19751,227694.51,Healthcare,Nigeria,NGN,False,Android App,0,False,22,False,False,Very High,1,0,1,0,0,0,1
TX_d0d654fe,CUST_34308,2214.67,Retail,Mexico,MXN,False,Android App,0,False,1,False,False,Very High,0,0,1,0,0,0,1
TX_1f51e1f8,CUST_71450,141.73,Travel,Australia,AUD,False,Android App,0,True,17,True,False,Low,0,0,0,1,0,1,1
TX_e1bcde02,CUST_31330,25747.62,Healthcare,Mexico,MXN,True,Chip Reader,1,False,4,False,True,Very High,1,0,1,0,0,0,0
TX_2baf9087,CUST_82782,149841.71,Entertainment,Nigeria,NGN,False,iOS App,0,True,6,False,False,Very High,1,0,0,0,0,1,0
TX_6e4ce667,CUST_62647,477.75,Healthcare,USA,USD,False,Android App,0,False,14,True,False,Medium,0,0,0,1,0,0,1
TX_66eb909a,CUST_49364,447.23,Healthcare,USA,USD,False,iOS App,0,False,11,False,False,Medium,0,0,0,1,0,0,0
TX_51cbb82d,CUST_42741,3433.39,Retail,Brazil,BRL,False,Android App,0,False,17,False,False,Very High,0,0,0,1,0,0,1
TX_08cb1670,CUST_96545,383.24,Restaurant,UK,GBP,False,iOS App,1,False,13,False,False,Medium,0,0,0,1,0,0,0
TX_81351937,CUST_12754,210.04,Education,Germany,EUR,False,Edge,0,False,18,False,False,Medium,0,0,0,0,0,0,0
TX_8e03bc46,CUST_63915,890.65,Healthcare,Brazil,BRL,False,Android App,0,False,5,False,False,High,0,0,0,0,0,0,1
TX_0a3bd5f3,CUST_98414,71871.91,Healthcare,Japan,JPY,False,Chrome,0,False,1,False,False,Very High,1,0,1,0,0,0,0
TX_ca60e9f8,CUST_77433,718.69,Travel,Australia,AUD,False,iOS App,1,True,6,False,False,High,0,0,0,0,0,1,0
TX_d6f1b914,CUST_10454,452.33,Healthcare,UK,GBP,False,Edge,0,False,6,False,False,Medium,0,0,0,0,0,0,0
TX_4df94d1f,CUST_48471,2396.13,Education,Brazil,BRL,False,Edge,0,False,17,False,False,Very High,0,0,0,1,0,0,0
TX_d480dc8b,CUST_23302,446.17,Restaurant,Germany,EUR,False,iOS App,0,False,11,False,False,Medium,0,0,0,1,0,0,0
TX_5da17b99,CUST_64443,43304.89,Gas,Japan,JPY,False,Android App,1,False,0,False,False,Very High,1,0,1,0,0,0,1
TX_5fd8e8c5,CUST_71940,1342.75,Retail,Singapore,SGD,False,Edge,0,False,22,False,False,Very High,0,0,1,0,0,0,0
TX_a684363f,CUST_44288,275052.13,Education,Nigeria,NGN,False,Firefox,0,False,5,True,False,Very High,1,0,0,0,0,0,0
TX_6031cab7,CUST_68454,25144.32,Grocery,Mexico,MXN,False,Chrome,1,False,4,False,True,Very High,1,0,1,0,0,0,0
TX_faf2659b,CUST_32864,9729.71,Retail,Mexico,MXN,False,Android App,0,False,12,True,False,Very High,0,0,0,1,0,0,1
TX_1c523a52,CUST_10911,39227.56,Gas,Russia,RUB,False,Edge,0,False,9,True,False,Very High,1,0,0,1,0,0,0
TX_fa010ec8,CUST_81671,750.28,Retail,France,EUR,False,Edge,0,False,19,False,False,High,0,0,0,0,0,0,0
TX_d4dd0f05,CUST_67393,23245.83,Entertainment,Russia,RUB,False,Firefox,1,True,12,False,True,Very High,1,0,0,1,0,1,0
TX_ba93ca24,CUST_77217,85199.2,Education,Nigeria,NGN,False,Firefox,0,False,13,True,False,Very High,1,0,0,1,0,0,0
TX_802c92ca,CUST_30777,296.94,Grocery,France,EUR,False,Chrome,0,False,18,False,False,Medium,0,0,0,0,0,0,0
TX_1a3700ac,CUST_61063,32158.07,Education,Mexico,MXN,False,Chrome,1,False,12,False,True,Very High,1,0,0,1,0,0,0
TX_e3740bb9,CUST_93010,336.82,Retail,France,EUR,False,Android App,0,False,6,False,False,Medium,0,0,0,0,0,0,1
TX_9284a59b,CUST_45197,514.16,Gas,UK,GBP,False,iOS App,0,False,3,False,False,High,0,0,1,0,0,0,0
TX_387bcf60,CUST_62668,920205.53,Entertainment,Nigeria,NGN,True,Magnetic Stripe,1,True,5,False,True,Very High,1,0,0,0,0,0,0
TX_c60b1561,CUST_22062,8.14,Retail,Mexico,MXN,False,Android App,1,False,21,False,True,Very Low,0,0,0,0,0,0,1
TX_89769618,CUST_58582,203644.71,Gas,Nigeria,NGN,False,Edge,1,False,2,False,True,Very High,1,0,1,0,0,0,0
TX_9b5c90a6,CUST_56917,1355.39,Restaurant,Germany,EUR,False,Edge,1,False,2,False,False,Very High,0,0,1,0,0,0,0
TX_3ac8ef17,CUST_57080,497.5,Retail,Germany,EUR,False,iOS App,1,False,12,False,False,Medium,0,0,0,1,0,0,0
TX_1bc4d981,CUST_17719,279.04,Restaurant,France,EUR,False,Chrome,0,False,13,False,False,Medium,0,0,0,1,0,0,0
TX_416e6a05,CUST_65826,754.17,Restaurant,Singapore,SGD,False,iOS App,0,False,16,False,False,High,0,0,0,1,0,0,0
TX_1845a6e2,CUST_53783,1.03,Restaurant,Brazil,BRL,True,NFC Payment,1,False,3,False,True,Very Low,0,0,1,0,0,0,0
TX_641be0ce,CUST_29191,409.21,Entertainment,Germany,EUR,False,Firefox,0,True,17,False,False,Medium,0,0,0,1,0,1,0
TX_72c3483c,CUST_42741,2023.27,Grocery,Brazil,BRL,False,Chrome,0,False,6,False,False,Very High,0,0,0,0,0,0,0
TX_6be6656a,CUST_91124,450.32,Entertainment,Singapore,SGD,False,Edge,0,True,8,True,False,Medium,0,0,0,0,0,1,0
TX_fe3b84c9,CUST_20673,305.72,Grocery,Australia,AUD,False,Firefox,0,False,18,False,False,Medium,0,0,0,0,0,0,0
TX_fdfcf8a4,CUST_49091,623.97,Travel,UK,GBP,False,Firefox,0,True,15,False,False,High,0,0,0,1,0,1,0
TX_1978a8e5,CUST_31160,55.88,Entertainment,USA,USD,False,Firefox,0,True,3,False,False,Low,0,0,1,0,0,1,0
TX_09e47e01,CUST_89567,2.58,Healthcare,France,EUR,False,Android App,1,False,4,True,True,Very Low,0,0,1,0,0,0,1
TX_cd6e5ac7,CUST_59972,550.11,Retail,Singapore,SGD,False,Chrome,0,False,4,False,False,High,0,0,1,0,0,0,0
TX_144d512e,CUST_10466,1669.37,Retail,Singapore,SGD,False,Chrome,0,False,18,False,False,Very High,0,0,0,0,0,0,0
TX_2aaaaa87,CUST_80420,123898.2,Gas,Nigeria,NGN,False,Safari,0,False,4,True,False,Very High,1,0,1,0,0,0,0
TX_932a8d51,CUST_58013,1122.65,Healthcare,Brazil,BRL,False,Edge,0,False,18,False,False,Very High,0,0,0,0,0,0,0
TX_d2d1752b,CUST_67084,466.19,Entertainment,Brazil,BRL,False,Chrome,1,True,14,False,True,Medium,0,0,0,1,0,1,0
TX_8c9b9ddf,CUST_99496,158108.44,Gas,Russia,RUB,False,Android App,1,False,11,True,True,Very High,1,0,0,1,0,0,1
TX_b9057045,CUST_80555,610.9,Retail,Canada,CAD,False,Android App,0,False,17,False,False,High,0,0,0,1,0,0,1
TX_0bca9246,CUST_15000,198718.91,Gas,Nigeria,NGN,False,Edge,0,False,7,True,False,Very High,1,0,0,0,0,0,0
TX_0935e01f,CUST_73596,117.28,Travel,France,EUR,False,iOS App,0,True,2,True,False,Low,0,0,1,0,0,1,0
TX_b910e187,CUST_94514,80696.18,Education,Nigeria,NGN,False,Firefox,0,False,15,False,False,Very High,1,0,0,1,0,0,0
TX_d5876365,CUST_92033,2024.63,Travel,Australia,AUD,False,Android App,1,True,14,False,False,Very High,0,0,0,1,0,1,1
TX_27611e86,CUST_94391,951.69,Entertainment,Singapore,SGD,False,Android App,0,True,17,True,False,High,0,0,0,1,0,1,1
TX_cb5ef4e0,CUST_70800,243.92,Grocery,France,EUR,False,Firefox,0,False,23,False,False,Medium,0,0,1,0,0,0,0
TX_427d15c4,CUST_33835,3330.7,Travel,Mexico,MXN,False,Edge,0,True,22,False,False,Very High,0,0,1,0,0,1,0
TX_1d1f4e6b,CUST_29451,670.45,Gas,Singapore,SGD,False,Edge,0,False,19,False,False,High,0,0,0,0,0,0,0
TX_045dc980,CUST_44139,414002.15,Restaurant,Nigeria,NGN,False,iOS App,0,False,16,False,False,Very High,1,0,0,1,0,0,0
TX_d8734101,CUST_45482,65065.98,Education,Russia,RUB,False,Edge,1,False,8,True,True,Very High,1,0,0,0,0,0,0
TX_5d75769f,CUST_75768,709.38,Retail,Germany,EUR,False,Edge,0,False,18,False,False,High,0,0,0,0,0,0,0
TX_89604244,CUST_32864,55820.55,Travel,Mexico,MXN,False,Edge,0,True,18,True,False,Very High,1,0,0,0,0,1,0
TX_be7dc66c,CUST_75876,582.27,Healthcare,USA,USD,False,iOS App,0,False,13,False,False,High,0,0,0,1,0,0,0
TX_664ba094,CUST_60475,258.53,Gas,Nigeria,NGN,False,Chrome,1,False,4,False,True,Medium,0,0,1,0,0,0,0
TX_f2dfd01a,CUST_79074,459.42,Retail,Australia,AUD,False,Edge,0,False,15,False,False,Medium,0,0,0,1,0,0,0
TX_d2e26007,CUST_39188,3992.66,Grocery,Mexico,MXN,False,Edge,0,False,22,False,False,Very High,0,0,1,0,0,0,0
TX_13f36c6b,CUST_44167,68.06,Restaurant,France,EUR,False,Edge,0,False,0,True,False,Low,0,0,1,0,0,0,0
TX_ad9ba409,CUST_37092,2315.48,Travel,France,EUR,False,Chrome,0,True,21,False,False,Very High,0,0,0,0,0,1,0
TX_7cf04732,CUST_48786,904.52,Gas,Nigeria,NGN,False,Firefox,1,False,1,False,True,High,0,0,1,0,0,0,0
TX_5811cb9e,CUST_64195,2.43,Grocery,Brazil,BRL,False,Edge,1,False,3,True,True,Very Low,0,0,1,0,0,0,0
TX_d88cce73,CUST_89892,249840.08,Education,Nigeria,NGN,False,Edge,0,False,13,True,False,Very High,1,0,0,1,0,0,0
TX_7424a9a9,CUST_98042,93700.01,Education,Russia,RUB,False,Android App,0,False,21,False,False,Very High,1,0,0,0,0,0,1
TX_91e0c2cc,CUST_93864,3469.0,Travel,Canada,CAD,False,iOS App,0,True,19,True,False,Very High,0,0,0,0,0,1,0
TX_e9676763,CUST_72606,26753.96,Travel,Japan,JPY,False,Safari,0,True,23,False,False,Very High,1,0,1,0,0,1,0
TX_68c9edfc,CUST_63479,131.25,Restaurant,UK,GBP,False,Chrome,0,False,9,False,False,Low,0,0,0,1,0,0,0
TX_61aab466,CUST_12470,958.32,Retail,Canada,CAD,False,Safari,0,False,17,False,False,High,0,0,0,1,0,0,0
TX_c975e53f,CUST_42999,343.92,Travel,Germany,EUR,False,iOS App,0,True,17,True,False,Medium,0,0,0,1,0,1,0
TX_46c3984a,CUST_99641,2749.57,Restaurant,Russia,RUB,False,Firefox,0,False,7,False,False,Very High,0,0,0,0,0,0,0
TX_e3caceff,CUST_94654,395.08,Grocery,USA,USD,False,Safari,0,False,19,True,False,Medium,0,0,0,0,0,0,0
TX_8ef3f4a9,CUST_22767,641.74,Retail,USA,USD,False,Android App,1,False,13,False,False,High,0,0,0,1,0,0,1
TX_fcb381ba,CUST_67316,2366.93,Retail,Brazil,BRL,False,iOS App,0,False,22,False,False,Very High,0,0,1,0,0,0,0
TX_20b9d1b1,CUST_83518,502.18,Travel,Singapore,SGD,False,Chrome,0,True,20,False,False,High,0,0,0,0,0,1,0
TX_17d7585e,CUST_76716,3748.75,Entertainment,Mexico,MXN,False,iOS App,1,True,8,False,True,Very High,0,0,0,0,0,1,0
TX_808e8f26,CUST_80426,376225.71,Retail,Russia,RUB,False,Android App,1,False,2,False,True,Very High,1,0,1,0,0,0,1
TX_d698500c,CUST_23054,312.01,Entertainment,Canada,CAD,False,Safari,0,True,10,False,False,Medium,0,0,0,1,0,1,0
TX_6986dfdd,CUST_94601,336.61,Gas,Singapore,SGD,False,iOS App,0,False,20,False,False,Medium,0,0,0,0,0,0,0
TX_584aa2a8,CUST_57548,52639.81,Retail,Japan,JPY,False,iOS App,0,False,2,False,False,Very High,1,0,1,0,0,0,0
TX_225fdd58,CUST_11477,11285.1,Restaurant,Brazil,BRL,True,Chip Reader,1,False,6,False,True,Very High,0,0,0,0,0,0,0
TX_e7a3bf4a,CUST_27603,260.01,Grocery,USA,USD,False,Edge,0,False,9,False,False,Medium,0,0,0,1,0,0,0
TX_9f770034,CUST_39275,533.43,Restaurant,Canada,CAD,False,Safari,0,False,20,True,False,High,0,0,0,0,0,0,0
TX_236f9c28,CUST_55468,386.22,Entertainment,Brazil,BRL,False,Safari,0,True,12,False,False,Medium,0,0,0,1,0,1,0
TX_68009f4a,CUST_64085,41.92,Restaurant,France,EUR,False,Edge,0,False,21,False,False,Very Low,0,0,0,0,0,0,0
TX_a83c50b5,CUST_93132,203376.17,Healthcare,Nigeria,NGN,False,Edge,0,False,14,True,False,Very High,1,0,0,1,0,0,0
TX_c82ad402,CUST_32390,637.06,Healthcare,France,EUR,False,Safari,0,False,22,False,False,High,0,0,1,0,0,0,0
TX_9ad9f7c0,CUST_42741,2375.35,Entertainment,Brazil,BRL,False,Firefox,0,True,3,True,False,Very High,0,0,1,0,0,1,0
TX_ee06012f,CUST_90732,76.46,Restaurant,France,EUR,False,Edge,0,False,13,False,False,Low,0,0,0,1,0,0,0
TX_4ee1fef3,CUST_87143,435.74,Healthcare,UK,GBP,False,Chrome,1,False,18,False,False,Medium,0,0,0,0,0,0,0
TX_6bb65ef0,CUST_37879,77838.5,Travel,Nigeria,NGN,False,Chrome,0,True,6,False,False,Very High,1,0,0,0,0,1,0
TX_21b6d2d8,CUST_33762,265887.79,Retail,Russia,RUB,True,Magnetic Stripe,1,False,1,False,True,Very High,1,0,1,0,0,0,0
TX_0102e80f,CUST_83484,34805.43,Retail,Russia,RUB,False,Edge,0,False,11,False,False,Very High,1,0,0,1,0,0,0
TX_89c5a14b,CUST_57816,584.89,Travel,Canada,CAD,False,Edge,1,True,17,False,True,High,0,0,0,1,0,1,0
TX_18d422ea,CUST_64335,13136.01,Education,Mexico,MXN,False,iOS App,0,False,20,False,False,Very High,0,0,0,0,0,0,0
TX_ad2e77bd,CUST_16176,397.75,Gas,France,EUR,False,Safari,0,False,7,False,False,Medium,0,0,0,0,0,0,0
TX_0266d099,CUST_50468,843118.81,Entertainment,Nigeria,NGN,True,Magnetic Stripe,1,True,14,False,True,Very High,1,0,0,1,0,0,0
TX_3e3343b5,CUST_81363,182089.28,Gas,Nigeria,NGN,False,Safari,0,False,21,False,False,Very High,1,0,0,0,0,0,0
TX_d844a562,CUST_31998,273.84,Healthcare,Germany,EUR,False,Safari,0,False,8,False,False,Medium,0,0,0,0,0,0,0
TX_85a7788d,CUST_34783,2478.68,Education,Brazil,BRL,False,Chrome,0,False,4,False,False,Very High,0,0,1,0,0,0,0
TX_c431690e,CUST_80526,6178.35,Healthcare,Mexico,MXN,False,Firefox,0,False,10,False,False,Very High,0,0,0,1,0,0,0
TX_f54ab32f,CUST_32595,51066.37,Entertainment,Nigeria,NGN,True,Chip Reader,1,True,1,False,True,Very High,1,0,1,0,0,0,0
TX_70cc1749,CUST_97692,349.73,Grocery,France,EUR,False,Edge,0,False,20,True,False,Medium,0,0,0,0,0,0,0
TX_82689b64,CUST_38870,1603.51,Travel,Canada,CAD,False,Edge,0,True,20,True,False,Very High,0,0,0,0,0,1,0
TX_9faccba5,CUST_36298,436.13,Entertainment,Germany,EUR,False,iOS App,0,True,1,False,False,Medium,0,0,1,0,0,1,0
